noticeIdentifier,noticeVersion,organisationName,organisationIdentifier,organisationCity,organisationPostCode,organisationCountrySubdivision,organisationCountryCode,organisationInternetAddress,organisationNaturalPerson,organisationRole,buyerProfileURL,buyerLegalType,buyerContractingEntity,winnerSize,winnerOwnerNationality,winnerListed
1b85bfe4-fb5b-49bb-84de-474fa2eb9ef5,01,Gemeinde Gundelfingen,Gemeindeschlüssel 08 3 15 047,Gundelfingen,79194,DE132,DEU,,,buyer,,kommun-beh,,,,
1b85bfe4-fb5b-49bb-84de-474fa2eb9ef5,01,"Vergabekammer Baden-Württemberg, Regierungspräsidium Karlsruhe",08-A9866-40,Karlsruhe,76247,DE123,DEU,https://rp.baden-wuerttemberg.de/rpk/Abt1/Ref15/Seiten/default.aspx,,reviewer,,,,,,
adbbb2a3-a548-485c-b584-b649f0cff1b3,01,Immobilien Bremen - Eigenbetrieb der Stadtgemeinde Bremen,entfällt,Bremen,28215,DE501,DEU,https://vergabe.bremen.de,,buyer,https://vergabe.bremen.de,pub-undert,,,,
adbbb2a3-a548-485c-b584-b649f0cff1b3,01,"Vergabekammer der Freien Hansestadt Bremen bei der Senatorin für Bau, Mobilität und Stadtentwicklung",keine Angaben,Bremen,28195,DE501,DEU,https://www.bauumwelt.bremen.de,,reviewer,,,,,,
adbbb2a3-a548-485c-b584-b649f0cff1b3,01,"Vergabekammer der Freien Hansestadt Bremen bei der Senatorin für Bau, Mobilität und Stadtentwicklung",keine Angaben,Bremen,28195,DE501,DEU,https://www.bauumwelt.bremen.de,,,,,,,,
5cbe1b0e-18eb-4c76-90b1-d36ed71801c1,01,KRN Kommunalverkehr Rhein-Nahe GmbH,HRB 50887,Bad Kreuznach,55543,DEB14,DEU,,,buyer,,pub-undert-ra,,,,
5cbe1b0e-18eb-4c76-90b1-d36ed71801c1,01,Vergabekammer Rheinland-Pfalz,07-0001801100000-05,Mainz,55116,DEB35,DEU,,,reviewer,,,,,,
071a393b-8c2d-42cd-9d57-551d42b58813,01,Fraport AG,04523335133,Frankfurt am Main,60547,DE712,DEU,https://www.fraport.com/,,buyer,https://xvergabe.de/,,,,,
071a393b-8c2d-42cd-9d57-551d42b58813,01,Vergabekammer des Landes Hessen bei dem Regierungspräsidium Darmstadt,062263002917,Darmstadt,64283,DE711,DEU,http://www.rp-darmstadt.hessen.de/,,reviewer,,,,,,
071a393b-8c2d-42cd-9d57-551d42b58813,01,Vergabekammer des Landes Hessen,0 62263002917,Darmstadt,64283,DE711,DEU,http://www.rp-darmstadt.hessen.de/,,,,,,,,
071a393b-8c2d-42cd-9d57-551d42b58813,01,Vergabekammer des Landes Hessen,06 2263002917,Darmstadt,64283,DE711,DEU,http://www.rp-darmstadt.hessen.de,,mediator,,,,,,
bba1b515-3a6b-4be6-9618-db66267d5f72,01,Lahn-Dill-Kliniken GmbH,'-,Wetzlar,35578,DE722,DEU,https://www.lahn-dill-kliniken.de,,buyer,,pub-undert-ra,,,,
bba1b515-3a6b-4be6-9618-db66267d5f72,01,Vergabekammer des Landes Hessen beim Regierungspräsidium Darmstadt,t:06151126603,Darmstadt,64283,DE711,DEU,,,reviewer,,,,,,
bba1b515-3a6b-4be6-9618-db66267d5f72,01,Lahn-Dill-Kliniken GmbH,'-,Wetzlar,35578,DE722,DEU,,,,,,,,,
bba1b515-3a6b-4be6-9618-db66267d5f72,01,FUJIFILM Healthcare Deutschland GmbH,'-,Ratingen,40882,DEA1C,DEU,,,tenderer,,,,large,,False
2063f8a7-8d9a-4395-9834-8ab5d4a62d1d,01,"Berliner Verkehrsbetriebe, Bereich Einkauf/ Materialwirtschaft",0204:11-2000016000-38,Berlin,10179,DE300,DEU,,,buyer,,,,,,
2063f8a7-8d9a-4395-9834-8ab5d4a62d1d,01,Vergabekammer des Landes Berlin,11-1300000V00-74,Berlin,10825,DE300,DEU,,,reviewer,,,,,,
2063f8a7-8d9a-4395-9834-8ab5d4a62d1d,01,Best Civil Engineering e.K.,DE368500084,Berlin,13469,DE300,DEU,,,tenderer,,,,micro,,False
5d6248d2-bbeb-4359-8df1-2c2b5dfe2de7,01,"Kreisausschuss des Lahn-Dill-Kreises, 12.4 Zentrale Vergabe- und Submissionsstelle",06532000-KreisausschussLDK-76,Wetzlar,35576,DE722,DEU,https://www.lahn-dill-kreis.de,,buyer,,kommun-beh,,,,
5d6248d2-bbeb-4359-8df1-2c2b5dfe2de7,01,Regierungspräsidium Darmstadt,t:06151126603-1,Darmstadt,64283,DE711,DEU,https://www.rp-darmstadt.hessen.de,,reviewer,,,,,,
5d6248d2-bbeb-4359-8df1-2c2b5dfe2de7,01,Regierungspräsidium Darmstadt,t:06151126603-2,Darmstadt,64283,DE722,DEU,https://www.rp-darmstadt.hessen.de,,,,,,,,
5d6248d2-bbeb-4359-8df1-2c2b5dfe2de7,01,Kretz + Wahl Gebäudetechnik GmbH & Co.KG,DE112648216,Fernwald-Steinbach,35463,DE721,DEU,,,tenderer,,,,medium,,False
f1f7f1b8-2e26-45ae-bb75-30766d4f2c89,01,Die Autobahn GmbH des Bundes - NL Westfalen,USt-ID DE329214156,Hamm,59065,DEA54,DEU,https://www.autobahn.de,,buyer,https://vergabe.autobahn.de,pub-undert,,,,
f1f7f1b8-2e26-45ae-bb75-30766d4f2c89,01,Bundeskartellamt - Vergabekammern des Bundes,N.N.,Bonn,53113,DEA22,DEU,https://www.bundeskartellamt.de/DE/Vergaberecht/vergaberecht_node.html,,reviewer,,,,,,
f1f7f1b8-2e26-45ae-bb75-30766d4f2c89,01,Die Autobahn GmbH des Bundes,USt.-ID DE329214156,Berlin,10557,DE300,DEU,https://www.autobahn.de,,,,,,,,
f1f7f1b8-2e26-45ae-bb75-30766d4f2c89,01,Die Autobahn GmbH des Bundes,USt. ID DE329214156,Berlin,10557,DE300,DEU,https://www.autobahn.de,,mediator,,,,,,
f1f7f1b8-2e26-45ae-bb75-30766d4f2c89,01,Zeppelin Rental GmbH,DE 815070341,Dorsten,46282,DEA36,DEU,,,tenderer,,,,large,,False
f964782e-bf72-4c36-bf5f-035b9b1ed8f3,01,"Performa Nord - Eigenbetrieb des Landes Bremen, Geschäftsbereich Bundesbau",04011000-909-49,Bremen,28195,DE501,DEU,https://www.performanord.bremen.de,,buyer,http://vergabe.bremen.de,omu-lbeh,,,,
f964782e-bf72-4c36-bf5f-035b9b1ed8f3,01,Bundeskartellamt,keine Angabe,Bonn,53123,DEA22,DEU,,,reviewer,,,,,,
f964782e-bf72-4c36-bf5f-035b9b1ed8f3,01,Bundeskartellamt,keine Angabe,Bonn,53123,DEA22,DEU,,,,,,,,,
f964782e-bf72-4c36-bf5f-035b9b1ed8f3,01,B. Kathmann Bauunternehmung GmbH u. Co. KG,DE114622380,Bremen,28199,DE501,DEU,,,tenderer,,,,medium,,False
c937ed17-050d-4d82-a8c8-4c8f5e7b1f9e,01,Kreisausschuss des Lahn-Dill-Kreises 12.4 Zentrale Vergabe- und Submissionsstelle,06532000-KreisausschussLDK-76,Wetzlar,35576,DE722,DEU,https://www.lahn-dill-kreis.de,,buyer,,kommun-beh,,,,
c937ed17-050d-4d82-a8c8-4c8f5e7b1f9e,01,Regierungspräsidium Darmstadt,t:06151126603-1,Darmstadt,64283,DE711,DEU,https://www.rp-darmstadt.hessen.de,,reviewer,,,,,,
c937ed17-050d-4d82-a8c8-4c8f5e7b1f9e,01,Regierungspräsidium Darmstadt,t:06151126603-2,Darmstadt,64283,DE711,DEU,https://www.rp-darmstadt.hessen.de,,,,,,,,
c937ed17-050d-4d82-a8c8-4c8f5e7b1f9e,01,Bad & Energie GmbH,DE215 933 612,Wetzlar,35576,DE722,DEU,,,tenderer,,,,small,DEU,False
37b9ca59-76f8-4f86-95c3-350b3f85e457,01,SPRIND GmbH,HRB 36977,Leipzig,04013,DED51,DEU,,,buyer,,pub-undert-cga,,,,
37b9ca59-76f8-4f86-95c3-350b3f85e457,01,Vergabekammer des Bundes,t:022894990,Bonn,53113,DEA22,DEU,,,reviewer,,,,,,
0b0cee46-7028-48a3-ab93-706252419a34,01,"Stadt Germering, vertreten durch die KUBUS Kommunalberatung und Service GmbH",f2623142-b9c0-48aa-9a6b-422f43fdc01f,Germering,82110,DE21C,DEU,https://www.kubus-kb.de/startseite/,,buyer,,koerp-oer-kommun,,,,
0b0cee46-7028-48a3-ab93-706252419a34,01,Regierung von Oberbayern | Vergabekammer Südbayern,008e5574-cb5e-43b8-a606-0fa4ab363b9a,München,80538,DE212,DEU,https://www.regierung.oberbayern.bayern.de/,,reviewer,,,,,,
0b0cee46-7028-48a3-ab93-706252419a34,01,KUBUS Kommunalberatung und Service GmbH,27a676a5-7d10-4084-af42-3eacd9bbacf1,Schwerin,19061,DE804,DEU,https://www.kubus-kommunalberatung.de/startseite/,,,,,,,,
0b0cee46-7028-48a3-ab93-706252419a34,01,Strom Germering GmbH,07c33356-06de-4c66-820d-593efd717a35,Germering,82110,DE21C,DEU,,,tenderer,,,,medium,,
abae6b4a-5a2e-4a62-a6e8-61a0d99ac0f0,01,"Kommunales Vergabezentrum Kreis Groß-Gerau, für die Gemeinde Trebur",06433000-KV-32,Groß-Gerau,64521,DE717,DEU,https://www.kreisgg.de/,,buyer,,kommun-beh,,,,
abae6b4a-5a2e-4a62-a6e8-61a0d99ac0f0,01,Vergabekammer bei dem Regierungspräsidium Darmstadt,DE812056745,Darmstadt,64283,DE711,DEU,,,reviewer,,,,,,
abae6b4a-5a2e-4a62-a6e8-61a0d99ac0f0,01,Zaunbau Mittelhessen GmbH,DE323118846,Langgöns,35428,DE721,DEU,,,tenderer,,,,micro,,False
eb6cb358-277f-463a-a7b6-10419bb6b2b5,01,Brainergy Park Jülich GmbH,DE298224314,Jülich,52428,DEA26,DEU,,,buyer,,anst-oer-kommun,,,,
eb6cb358-277f-463a-a7b6-10419bb6b2b5,01,Hitzler Ingenieure GmbH & Co. KG,DE 362851088,Köln,50968,DEA23,DEU,,,,,,,,,
eb6cb358-277f-463a-a7b6-10419bb6b2b5,01,Vergabekammer Rheinland,DE 812110859,Köln,50667,DEA23,DEU,,,reviewer,,,,,,
eb6cb358-277f-463a-a7b6-10419bb6b2b5,01,Jaeger Ausbau GmbH + Co. KG,DE 202 910 923,Würselen,52146,DEA2D,DEU,,,tenderer,,,,large,,
ba79a82e-ba20-40d5-a701-698daf07eeb9,01,Technische Universität Bergakademie Freiberg,DE141136178,Freiberg,09599,DED43,DEU,https://tu-freiberg.de,,buyer,,koerp-oer-land,,,,
ba79a82e-ba20-40d5-a701-698daf07eeb9,01,1. Vergabekammer des Freistaates Sachsen bei der Landesdirektion Sachsen,keine Angabe,Leipzig,04013,DED51,DEU,,,reviewer,,,,,,
ba79a82e-ba20-40d5-a701-698daf07eeb9,01,PyroGenesis Inc.,keine Angabe,Montréal,H3B 4N4,,CAN,,False,tenderer,,,,medium,CAN,False
892cd313-409d-4d28-89fb-e9c5c15b141b,01,Deutsches Museum von Meisterwerken der Naturwissenschaft und Technik (AdöR),USt-IdNr:DE129523605,München,80538,DE212,DEU,https://www.deutsches-museum.de,,buyer,,,,,,
892cd313-409d-4d28-89fb-e9c5c15b141b,01,Regierung von Oberbayern,USt-IdNr:DE811335517,München,80538,DE212,DEU,https://www.regierung.oberbayern.bayern.de,,reviewer,,,,,,
892cd313-409d-4d28-89fb-e9c5c15b141b,01,Robert Stuckateur GmbH,UStID DE333402783,Nürnberg,90451,DE254,DEU,https://www.robert-stuckateur.info,,tenderer,,,,,,
e4219d9f-af23-4f38-8d05-842a51bb2395,01,TGZ Halle Technologie- und Gründerzentrum Halle GmbH,06120,Halle (Saale),06120,DEE02,DEU,,,buyer,,org-sub,,,,
e4219d9f-af23-4f38-8d05-842a51bb2395,01,1. Vergabekammer beim Landesverwaltungsamt Sachsen-Anhalt,t:03455141536,Halle (Saale),06110,DEE02,DEU,,,reviewer,,,,,,
e4219d9f-af23-4f38-8d05-842a51bb2395,01,ENDEA GmbH,DE256411073,Zahna-Elster,06895,DEE0E,DEU,,,tenderer,,,,small,,False
358aa36b-0b4d-406d-b3f0-3823146a9ea6,01,Landratsamt München - Zentrale Vergabestelle und Einkauf,09-0318253-95,München,81829,DE212,DEU,http://www.landkreis-muenchen.de,,buyer,https://plattform.aumass.de/Veroeffentlichung/av284b57-eu,kommun-beh,,,,
358aa36b-0b4d-406d-b3f0-3823146a9ea6,01,Regierung von Oberbayern - Vergabekammer Südbayern,USt-ID DE811335517,München,80538,DE212,DEU,https://www.regierung.oberbayern.bayern.de/ueber_uns/zentralezustaendigkeiten/vergabekammer-suedbayern/,,reviewer,,,,,,
81ef8785-328d-45a5-aa26-05b430f1424f,01,Fraunhofer-Gesellschaft - Einkauf B12,DE 129515865,München,80686,DE212,DEU,https://vergabe.fraunhofer.de/,,buyer,https://vergabe.fraunhofer.de/NetServer/,pub-undert,,,,
81ef8785-328d-45a5-aa26-05b430f1424f,01,Vergabekammern des Bundes,t:022894990,Bonn,53113,DEA22,DEU,,,reviewer,,,,,,
81ef8785-328d-45a5-aa26-05b430f1424f,01,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,DE-129515865,München,80686,DE212,DEU,https://www.fraunhofer.de,,,,,,,,
005970e4-fa83-4d72-b88d-6b8acfe47c4a,01,Immobilien Bremen - Eigenbetrieb der Stadtgemeinde Bremen,entfällt,Bremen,28215,DE501,DEU,https://vergabe.bremen.de,,buyer,https://vergabe.bremen.de,pub-undert,,,,
005970e4-fa83-4d72-b88d-6b8acfe47c4a,01,"Vergabekammer der Freien Hansestadt Bremen bei der Senatorin für Bau, Mobilität und Stadtentwicklung",keine Angabe,Bremen,28195,DE501,DEU,https://bau.bremen.de/ressort/vergabekammer-3529,,reviewer,,,,,,
005970e4-fa83-4d72-b88d-6b8acfe47c4a,01,"Vergabekammer der Freien Hansestadt Bremen bei der Senatorin für Bau, Mobilität und Stadtentwicklung",nicht bekannt,Bremen,28195,DE501,DEU,https://www.bauumwelt.bremen.de,,,,,,,,
7cba3224-ed9b-4557-912a-b89e03238035,01,"Sozialstiftung Bamberg Energiemanagement GmbH, vertreten durch VEA Beratungs-GmbH",DE 232 702 703,Bamberg,96049,DE241,DEU,https://www.sozialstiftung-bamberg.de/,,buyer,https://www.vea-ausschreibungen.de,koerp-oer-kommun,,,,
7cba3224-ed9b-4557-912a-b89e03238035,01,Vergabekammer Nordbayern,09-0358002-61,Ansbach,91511,DE251,DEU,https://www.regierung.mittelfranken.bayern.de/service/vergabekammer/index.html,,reviewer,,,,,,
7cba3224-ed9b-4557-912a-b89e03238035,01,Stadtwerke Bamberg Energie- und Wasserversorgungs GmbH,DE202431883,Bamberg,96052,DE241,DEU,,,tenderer,,,,large,,False
eccaf8a7-61f2-4d8b-b5b5-46950178c568,01,Region Hannover,03241-0-62,Hannover,30169,DE929,DEU,https://www.ausschreibungen-hannover.de,,buyer,,kommun-beh,,,,
eccaf8a7-61f2-4d8b-b5b5-46950178c568,01,"Region Hannover, Team Zentrale Vergabeangelegenheiten",03241 -0-62,Hannover,30169,DE929,DEU,https://www.evergabe.de,,,,,,,,
eccaf8a7-61f2-4d8b-b5b5-46950178c568,01,Region Hannover,03241-0- 62,Hannover,30169,DE929,DEU,https://www.hannover.de,,,,,,,,
eccaf8a7-61f2-4d8b-b5b5-46950178c568,01,"Vergabekammer Niedersachsen beim Nds. Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung",t:04131153308,Lüneburg,21339,DE935,DEU,,,reviewer,,,,,,
ead3b499-cf64-4888-823d-7737ad787045,01,Kreisausschuss des Landkreises Fulda - Zentrale Vergabestelle,06631,Fulda,36037,DE732,DEU,https://www.landkreis-fulda.de,,buyer,,kommun-beh,,,,
ead3b499-cf64-4888-823d-7737ad787045,01,Vergabekammer des Landes Hessen beim Regierungspräsidium Darmstadt,06411000,Darmstadt,64283,DE711,DEU,,,reviewer,,,,,,
ead3b499-cf64-4888-823d-7737ad787045,01,Vergabekammer des Landes Hessen beim Regierungspräsidium Darmstadt,06151-12-6603,Darmstadt,64283,DE711,DEU,,,,,,,,,
ead3b499-cf64-4888-823d-7737ad787045,01,Tischlerei Wagner GmbH & Co. KG,DE315962856,Schlettau/ OT Dörfel,09487,DED42,DEU,,,tenderer,,,,micro,DEU,False
40a54a1a-4422-4c9b-b817-9b085061ad44,01,Bundeswehr-Dienstleistungszentrum Dresden,Leitweg ID 991-14197-46,Dresden,01219,DED21,DEU,http://www.evergabe-online.de/,,buyer,,omu-bbeh,,,,
40a54a1a-4422-4c9b-b817-9b085061ad44,01,Bundeskartellamt,t: 022894990,Bonn,53113,DEA22,DEU,,,reviewer,,,,,,
9b92da70-5f05-4da6-8f36-63c00ccc4bfd,01,Regierung von Oberbayern,663ae97e-c321-415e-bcad-626518f051ed,München,80538,DE212,DEU,https://www.regierung.oberbayern.bayern.de,,buyer,,omu-lbeh,,,,
9b92da70-5f05-4da6-8f36-63c00ccc4bfd,01,Regierung von Oberbayern - Vergabekammer Südbayern,d909629c-b7ea-4afa-acf6-a8b05556708c,München,80539,DE212,DEU,https://www.regierung.oberbayern.bayern.de/ueber_uns/zentralezustaendigkeiten/vergabekammer-suedbayern/index.html,,reviewer,,,,,,
9b92da70-5f05-4da6-8f36-63c00ccc4bfd,01,Regierung von Oberbayern,1a86dfa1-e75a-4748-8724-5f436cb4ba9d,München,80538,DE212,DEU,https://www.regierung.oberbayern.bayern.de,,,,,,,,
9b92da70-5f05-4da6-8f36-63c00ccc4bfd,01,Drei König Lebensmittelservice GmbH & Co KG,b4acb85b-6b76-4809-97d4-b7251a3da218,Schwäbisch Gmünd,73529,DE11D,DEU,,,tenderer,,,,medium,,
7bbe3e4a-e8f3-4ce7-8fac-f9899a31ebc0,01,Landkreis Schaumburg - Vergabestelle,DE116536965,Stadthagen,31655,DE928,DEU,http://www.schaumburg.de,,buyer,,koerp-oer-kommun,,,,
7bbe3e4a-e8f3-4ce7-8fac-f9899a31ebc0,01,"Vergabekammer Niedersachsen beim Nds. Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung",t:04131153308,Lüneburg,21339,DE935,DEU,http://www.mw.niedersachsen.de,,reviewer,,,,,,
7bbe3e4a-e8f3-4ce7-8fac-f9899a31ebc0,01,Lindner SE,HRB 12135 Landshut,Arnstorf,94424,DE22A,DEU,http://www.lindner-group.com,,tenderer,,,,large,DEU,False
415228ba-c998-4c5b-a88e-4badc9d2e4dc,01,Bezirk Schwaben,t:082131010,86152,Augsburg,DE271,DEU,https://www.vergabe.bayern.de,,buyer,https://www.vergabe.bayern.de,kommun-beh,,,,
415228ba-c998-4c5b-a88e-4badc9d2e4dc,01,Vergabekammer Südbayern,t:08921762411,München,80538,DE212,DEU,,,reviewer,,,,,,
415228ba-c998-4c5b-a88e-4badc9d2e4dc,01,Frank Malerbetrieb GmbH,DE363643012,Augsburg,86156,DE271,DEU,,,winner,,,,small,DEU,
01a0a3dd-0de3-4c82-9bff-894ee83e347d,01,Technische Universität Bergakademie Freiberg,DE141136178,Freiberg,09599,DED43,DEU,,,buyer,,anst-oer-land,,,,
01a0a3dd-0de3-4c82-9bff-894ee83e347d,01,1. Vergabekammer des Freistaates Sachsen bei der Landesdirektion Sachsen,keine Angabe,Leipzig,04013,DED51,DEU,,,reviewer,,,,,,
01a0a3dd-0de3-4c82-9bff-894ee83e347d,01,TAF Thermische Apparate Freiberg GmbH,DE279144960,Freiberg,09599,DED43,DEU,,,tenderer,,,,small,,
125814cb-3fd3-45fb-8ee4-1940fc409986,01,Landkreis Rottal-Inn,09277000-Ri1500-46,Pfarrkirchen,84347,DE22A,DEU,http://www.rottal-inn.de,,buyer,https://www.rottal-inn.de/landkreis-region/aktuelle-ausschreibungen/,kommun-beh,,,,
125814cb-3fd3-45fb-8ee4-1940fc409986,01,"Regierung von Oberbayern, Vergabekammer Südbayern",09-0318006-60,München,80538,DE212,DEU,,,reviewer,,,,,,
a673c7df-5a09-4230-a1f0-8c32c383c6a7,01,"Stadt Ratingen, Der Bürgermeister",051580028028-31001-82,Ratingen,40878,DEA1C,DEU,https://www.ratingen.de/,,buyer,,,,,,
a673c7df-5a09-4230-a1f0-8c32c383c6a7,01,Vergabekammer Rheinland,05315-03002-81,Köln,50667,DEA11,DEU,https://www.bezreg-koeln.nrw.de/brk_internet/vergabekammer/index.html,,reviewer,,,,,,
a673c7df-5a09-4230-a1f0-8c32c383c6a7,01,KLEUSBERG GmbH & Co. KG,DE 148005271,Wissen,57537,DEB13,DEU,http://www.kleusberg.de,,tenderer,,,,,,
5136b73e-1a8c-4623-ba6e-68446d10b433,01,Verbandsgemeinde Wittlich-Land,07 23 15 00 80 00 - 001 - 70,Wittlich,54516,DEB22,DEU,www.vg-wittlich-land.de,,buyer,,kommun-beh,,,,
5136b73e-1a8c-4623-ba6e-68446d10b433,01,"MWVLW RLP, Vergabekammer",07-0001801100000-05,Mainz,55116,DEB35,DEU,www.mwvlw.rlp.de,,reviewer,,,,,,
63ced94b-e3ff-42f0-9b7c-b0a68e642465,01,enercity Netz GmbH,DE250980382,Hannover,30459,DE929,DEU,https://www.enercity.de/impressum,,buyer,,,,,,
63ced94b-e3ff-42f0-9b7c-b0a68e642465,01,"Vergabekammer Niedersachen beim Nds. Ministerium für Wirtschaft, Verkehr und Bauen",t:04131153308,Lüneburg,21399,DE935,DEU,,,reviewer,,,,,,
63ced94b-e3ff-42f0-9b7c-b0a68e642465,01,YADOS GmbH,DE265192839,Hoyerswerda,02977,DED2C,DEU,http://yados.de,,tenderer,,,,medium,DEU,False
63ced94b-e3ff-42f0-9b7c-b0a68e642465,01,Pewo Energietechnik,DE813822086,Elsterheide,02979,DED2C,DEU,http://pewo.com,,tenderer,,,,medium,DEU,False
4e2efa0e-8630-465b-beb5-fe2dc2e116e2,01,"Stadt Frankfurt am Main, Stadtkämmerei Ausschreibungsservice",DE 114 110 388,Frankfurt am Main,60311,DE712,DEU,https://www.vergabe.stadt-frankfurt.de,,buyer,https://www.vergabe.stadt-frankfurt.de,kommun-beh,,,,
4e2efa0e-8630-465b-beb5-fe2dc2e116e2,01,Vergabekammern des Landes Hessen bei dem Regierungspräsidium Darmstadt,t:06151126603,Darmstadt,64283,DE711,DEU,,,reviewer,,,,,,
4e2efa0e-8630-465b-beb5-fe2dc2e116e2,01,"Stadt Frankfurt am Main, Stadtkämmerei Ausschreibungsservice",DE 114 110388,Frankfurt am Main,60311,DE712,DEU,https://www.vergabe.stadt-frankfurt.de,,,,,,,,
4e2efa0e-8630-465b-beb5-fe2dc2e116e2,01,MK Illumination Handels GmbH,ATU 41368603,Innsbruck,6020,AT332,AUT,,,tenderer,,,,medium,,False
615b5280-a5cf-40f2-b7b9-3da4726c7de4,01,Verbandsgemeinde Wittlich-Land,07 23 15 00 80 00 - 001 - 70,Wittlich,54516,DEB22,DEU,www.vg-wittlich-land.de,,buyer,,kommun-beh,,,,
615b5280-a5cf-40f2-b7b9-3da4726c7de4,01,"MWVLW RLP, Vergabekammer",07-0001801100000-05,Mainz,55116,DEB35,DEU,www.mwvlw.rlp.de,,reviewer,,,,,,
c27ce215-7d21-4d3f-8032-3718f85a797b,01,Stadt Kaarst - Der Bürgermeister,051620016016-31001-12,Kaarst,41564,DEA1D,DEU,http://www.kaarst.de,,buyer,,kommun-beh,,,,
c27ce215-7d21-4d3f-8032-3718f85a797b,01,Vergabekammer Westfalen,05515-03004-07,Münster,48147,DEA33,DEU,https://www.bezreg-muenster.de/themen/wirtschaft-kultur-und-kommunales/vergabekammer-westfalen,,reviewer,,,,,,
dc250dbf-39dc-4f59-b567-cfe9c7189181,01,Eigenbetrieb Kommunale Objektbewirtschaftung und -entwicklung der Hanse- und Universitätsstadt Rostock,13-S00KOEHRO000-17,Rostock,18057,DE803,DEU,https://www.koe-rostock.de,,buyer,https://www.koe-rostock.de,kommun-beh,,,,
dc250dbf-39dc-4f59-b567-cfe9c7189181,01,"Vergabekammern beim Ministerium für Wirtschaft, Infrastruktur, Tourismus und Arbeit Mecklenburg-Vorpommern",000,Schwerin,19053,DE804,DEU,,,reviewer,,,,,,
dc250dbf-39dc-4f59-b567-cfe9c7189181,01,KIJA Bausanierung GmbH,UStID.DE205318461,Rostock,18069,DE803,DEU,,False,winner,,,,small,DEU,False
af5ff21e-3c05-4f2c-bd6d-2946bfe9f899,01,DEGES Deutsche Einheit Fernstraßenplanungs- und -bau GmbH,999999,Berlin,10117,DE300,DEU,https://www.deges.de,,buyer,https://vergabe.deges.de,pub-undert,,,,
af5ff21e-3c05-4f2c-bd6d-2946bfe9f899,01,Vergabekammern des Bundes,'---,Bonn,53113,DEA22,DEU,,,reviewer,,,,,,
af5ff21e-3c05-4f2c-bd6d-2946bfe9f899,01,Fracasso Deutschland GmbH,DE178595862,Petschow,18196,DE80K,DEU,,,tenderer,,,,small,,False
f02e7748-2050-4ac4-a922-cb0f4439e986,01,Kreisstadt Saarlouis,DEC04,Saarlouis,66740,DEC04,DEU,https://www.saarlouis.de,,buyer,https://www.saarlouis.de,kommun-beh,,,,
f02e7748-2050-4ac4-a922-cb0f4439e986,01,"Ministerium für Wirtschaft, Arbeit, Energie und Verkehr des Saarlandes, Vergabekammer",'+49 6815014994,Saarbrücken,66111,DEC01,DEU,,,reviewer,,,,,,
f02e7748-2050-4ac4-a922-cb0f4439e986,01,"Kreisstadt Saarlouis, Vergabestelle",06831443282,Saarlouis,66740,DEC04,DEU,https://www.saarlouis.de,,,,,,,,
f02e7748-2050-4ac4-a922-cb0f4439e986,01,IBO Reinigung UG (haftungsbeschränkt),DE462596370,Völklingen,66333,DEC01,DEU,,,tenderer,,,,large,,False
aa0363f1-766e-40ce-956c-9969d649029b,01,Kreiskrankenhaus Bergstraße GmbH eine Einrichtung des Universitätsklinikums Heidelberg,DE243365251,Heppenheim,64646,DE715,DEU,https://www.klinikum.uni-heidelberg.de/,,buyer,,anst-oer-land,,,,
aa0363f1-766e-40ce-956c-9969d649029b,01,Vergabekammer Hessen,DE812056745,Darmstadt,64283,DE711,DEU,https://rp.baden-wuerttemberg.de/rpk/Abt1/Ref15/Seiten/default.aspx,,reviewer,,,,,,
aa0363f1-766e-40ce-956c-9969d649029b,01,Sts-Steuerungstechnik Spalj GmbH,DE225401555,Achern,77855,DE134,DEU,https://sts-steuerungstechnik.de/,,tenderer,,,,large,DEU,False
01a0a386-93b5-4920-903f-b03532554f28,01,Stadtverwaltung Heidenau,14628160-SV01-66,Heidenau,01809,DED2F,DEU,https://www.heidenau.de,,buyer,,kommun-beh,,,,
01a0a386-93b5-4920-903f-b03532554f28,01,Vergabekammer des Freistaates Sachsen bei der Landesdirektion Sachsen,keine,Dresden,01099,DED2F,DEU,,,reviewer,,,,,,
01a0a386-93b5-4920-903f-b03532554f28,01,Wulf Mothes Malerbetrieb GmbH & Co. KG,keine,Dohna,01809,DED2F,DEU,,,tenderer,,,,medium,,
01a0a386-93b5-4920-903f-b03532554f28,01,Trockenbau Großer GmbH & Co.KG,keine,Langenhennersdorf,01819,DED2F,DEU,,,tenderer,,,,medium,,
01a0a386-93b5-4920-903f-b03532554f28,01,Fliesenbau Thomas Pirnbaum,keine,Grünhain-Beierfeld,08344,DED42,DEU,,,tenderer,,,,small,,
01a0a386-93b5-4920-903f-b03532554f28,01,SCS GmbH,keine,Dresden,01257,DED21,DEU,,,tenderer,,,,medium,,
25ffc2dd-ffb6-484b-9642-475359ac01fc,01,Helmholtz-Zentrum für Umweltforschung GmbH - UFZ,992-80294-44,Leipzig,04318,DED51,DEU,https://www.ufz.de,,buyer,,pub-undert,,,,
25ffc2dd-ffb6-484b-9642-475359ac01fc,01,Vergabekammer des Bundes beim Bundeskartellamt,'---,Bonn,53121,DEA22,DEU,,,reviewer,,,,,,
